,Year,Week,Destination,Visitors,Bureau of Meteorology station number,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),Date_x,SnowDepth(cm)
6584,2021,11,Selwyn,2680,72161,11.8,3.6,0.2,2021-08-22,5.0
6585,2021,11,Selwyn,2680,72161,7.3,4.9,0.6,2021-08-23,5.0
6586,2021,11,Selwyn,2680,72161,2.2,-1.6,15.4,2021-08-24,5.0
6587,2021,12,Selwyn,1102,72161,5.4,-2.2,4.6,2021-08-25,0.0
6588,2021,12,Selwyn,1102,72161,6.6,-1.1,0.2,2021-08-26,0.0
6589,2021,12,Selwyn,1102,72161,2.6,0.2,2.4,2021-08-27,0.0
6590,2021,12,Selwyn,1102,72161,6.5,0.3,0.8,2021-08-28,0.0
6591,2021,12,Selwyn,1102,72161,2.3,-0.7,3.2,2021-08-29,0.0
6592,2021,12,Selwyn,1102,72161,5.2,-1.1,13.0,2021-08-30,0.0
6593,2021,12,Selwyn,1102,72161,10.6,0.3,0.0,2021-08-31,0.0
6594,2021,13,Selwyn,806,72161,15.0,4.1,0.0,2021-09-01,0.0
6595,2021,13,Selwyn,806,72161,15.4,8.5,0.0,2021-09-02,0.0
6596,2021,13,Selwyn,806,72161,12.7,8.3,0.0,2021-09-03,0.0
6597,2021,13,Selwyn,806,72161,7.3,7.0,30.4,2021-09-04,0.0
6598,2021,13,Selwyn,806,72161,2.5,-0.1,40.8,2021-09-05,0.0
6599,2021,13,Selwyn,806,72161,8.5,-2.1,8.8,2021-09-06,0.0
6600,2021,13,Selwyn,806,72161,7.4,-0.9,1.6,2021-09-07,0.0
6601,2021,14,Selwyn,742,72161,10.7,0.9,0.0,2021-09-08,0.0
6602,2021,14,Selwyn,742,72161,8.4,2.2,0.0,2021-09-09,0.0
6603,2021,14,Selwyn,742,72161,10.2,4.5,0.0,2021-09-10,0.0
6604,2021,14,Selwyn,742,72161,14.6,5.7,0.0,2021-09-11,0.0
6605,2021,14,Selwyn,742,72161,4.0,3.7,0.0,2021-09-12,0.0
6606,2021,14,Selwyn,742,72161,4.6,-1.9,3.8,2021-09-13,0.0
6607,2021,14,Selwyn,742,72161,8.0,-2.3,4.2,2021-09-14,0.0
6608,2021,15,Selwyn,1282,72161,8.2,-0.2,0.0,2021-09-15,0.0
6609,2021,15,Selwyn,1282,72161,9.1,0.5,0.0,2021-09-16,0.0
6610,2021,15,Selwyn,1282,72161,11.1,1.7,0.0,2021-09-17,0.0
6611,2021,15,Selwyn,1282,72161,6.0,4.7,30.2,2021-09-18,0.0
6612,2021,15,Selwyn,1282,72161,5.5,0.5,0.0,2021-09-19,0.0
6613,2021,15,Selwyn,1282,72161,2.4,1.5,4.6,2021-09-20,0.0
6614,2021,15,Selwyn,1282,72161,2.5,-4.3,9.2,2021-09-21,0.0
6615,2022,1,Selwyn,5144,72161,0.3,-2.2,6.8,2022-06-09,0.0
6616,2022,1,Selwyn,5144,72161,1.1,-1.2,13.0,2022-06-10,0.0
6617,2022,1,Selwyn,5144,72161,-0.2,-1.4,6.2,2022-06-11,0.0
6618,2022,1,Selwyn,5144,72161,1.4,-1.7,3.4,2022-06-12,0.0
6619,2022,1,Selwyn,5144,72161,4.9,-2.2,2.6,2022-06-13,0.0
6620,2022,1,Selwyn,5144,72161,6.8,-2.7,0.0,2022-06-14,0.0
6621,2022,1,Selwyn,5144,72161,3.0,-3.8,0.0,2022-06-15,0.0
6622,2022,2,Selwyn,5403,72161,3.3,-0.1,12.6,2022-06-16,20.0
6623,2022,2,Selwyn,5403,72161,7.1,0.4,9.4,2022-06-17,20.0
6624,2022,2,Selwyn,5403,72161,4.9,-0.2,0.0,2022-06-18,20.0
6625,2022,2,Selwyn,5403,72161,7.5,-0.9,0.0,2022-06-19,20.0
6626,2022,2,Selwyn,5403,72161,6.8,-1.0,0.0,2022-06-20,20.0
6627,2022,2,Selwyn,5403,72161,3.5,2.9,2.8,2022-06-21,20.0
6628,2022,2,Selwyn,5403,72161,2.3,-0.6,15.6,2022-06-22,20.0
6629,2022,3,Selwyn,5887,72161,3.7,0.6,1.4,2022-06-23,40.0
6630,2022,3,Selwyn,5887,72161,3.8,1.8,1.4,2022-06-24,40.0
6631,2022,3,Selwyn,5887,72161,2.2,0.6,6.2,2022-06-25,40.0
6632,2022,3,Selwyn,5887,72161,3.0,0.9,0.0,2022-06-26,40.0
6633,2022,3,Selwyn,5887,72161,2.8,-1.3,5.0,2022-06-27,40.0
6634,2022,3,Selwyn,5887,72161,7.3,-2.4,0.0,2022-06-28,40.0
6635,2022,3,Selwyn,5887,72161,3.0,0.5,0.0,2022-06-29,40.0
6636,2022,4,Selwyn,9683,72161,5.0,0.0,1.4,2022-06-30,60.0
6637,2022,4,Selwyn,9683,72161,1.7,-0.1,2.0,2022-07-01,60.0
6638,2022,4,Selwyn,9683,72161,2.8,-0.4,0.0,2022-07-02,60.0
6639,2022,4,Selwyn,9683,72161,3.0,0.4,0.0,2022-07-03,60.0
6640,2022,4,Selwyn,9683,72161,3.1,0.0,0.0,2022-07-04,60.0
6641,2022,4,Selwyn,9683,72161,1.9,-1.9,0.0,2022-07-05,60.0
6642,2022,4,Selwyn,9683,72161,6.5,-2.3,0.0,2022-07-06,60.0
6643,2022,5,Selwyn,10791,72161,6.8,1.9,0.0,2022-07-07,80.0
6644,2022,5,Selwyn,10791,72161,0.0,-1.9,0.0,2022-07-08,80.0
6645,2022,5,Selwyn,10791,72161,2.9,-2.7,8.4,2022-07-09,80.0
6646,2022,5,Selwyn,10791,72161,2.7,-2.1,0.0,2022-07-10,80.0
6647,2022,5,Selwyn,10791,72161,4.7,-1.5,0.0,2022-07-11,80.0
6648,2022,5,Selwyn,10791,72161,2.4,-0.7,0.0,2022-07-12,80.0
6649,2022,5,Selwyn,10791,72161,1.7,-2.9,1.4,2022-07-13,80.0
6650,2022,6,Selwyn,9436,72161,6.5,-2.7,0.0,2022-07-14,100.0
6651,2022,6,Selwyn,9436,72161,4.2,-0.7,0.0,2022-07-15,100.0
6652,2022,6,Selwyn,9436,72161,3.0,-2.1,0.0,2022-07-16,100.0
6653,2022,6,Selwyn,9436,72161,1.9,-1.5,1.8,2022-07-17,100.0
6654,2022,6,Selwyn,9436,72161,-0.9,-3.4,13.2,2022-07-18,100.0
6655,2022,6,Selwyn,9436,72161,0.7,-4.4,0.0,2022-07-19,100.0
6656,2022,6,Selwyn,9436,72161,3.5,-3.7,0.0,2022-07-20,100.0
6657,2022,7,Selwyn,9266,72161,4.2,-1.2,0.0,2022-07-21,120.0
6658,2022,7,Selwyn,9266,72161,6.0,1.1,0.0,2022-07-22,120.0
6659,2022,7,Selwyn,9266,72161,8.1,1.1,0.0,2022-07-23,120.0
6660,2022,7,Selwyn,9266,72161,9.6,2.8,0.0,2022-07-24,120.0
6661,2022,7,Selwyn,9266,72161,8.7,3.8,0.0,2022-07-25,120.0
6662,2022,7,Selwyn,9266,72161,0.9,0.2,3.6,2022-07-26,120.0
6663,2022,7,Selwyn,9266,72161,2.8,-3.1,21.2,2022-07-27,120.0
6664,2022,8,Selwyn,9018,72161,2.4,-1.8,8.4,2022-07-28,100.0
6665,2022,8,Selwyn,9018,72161,2.0,-3.7,4.4,2022-07-29,100.0
6666,2022,8,Selwyn,9018,72161,4.0,-3.0,0.0,2022-07-30,100.0
6667,2022,8,Selwyn,9018,72161,2.3,-0.2,0.0,2022-07-31,100.0
6668,2022,8,Selwyn,9018,72161,1.9,-0.3,17.0,2022-08-01,100.0
6669,2022,8,Selwyn,9018,72161,6.7,-0.6,0.0,2022-08-02,100.0
6670,2022,8,Selwyn,9018,72161,9.2,0.3,10.8,2022-08-03,100.0
6671,2022,9,Selwyn,8602,72161,7.7,4.1,10.8,2022-08-04,80.0
6672,2022,9,Selwyn,8602,72161,4.8,2.1,41.0,2022-08-05,80.0
6673,2022,9,Selwyn,8602,72161,1.1,-0.1,6.2,2022-08-06,80.0
6674,2022,9,Selwyn,8602,72161,5.1,-0.7,9.2,2022-08-07,80.0
6675,2022,9,Selwyn,8602,72161,4.4,-0.5,5.0,2022-08-08,80.0
6676,2022,9,Selwyn,8602,72161,5.7,-1.9,1.2,2022-08-09,80.0
6677,2022,9,Selwyn,8602,72161,5.6,-1.4,0.0,2022-08-10,80.0
6678,2022,10,Selwyn,9356,72161,2.9,0.9,0.4,2022-08-11,50.0
6679,2022,10,Selwyn,9356,72161,6.6,1.1,17.8,2022-08-12,50.0
6680,2022,10,Selwyn,9356,72161,5.5,0.0,4.4,2022-08-13,50.0
6681,2022,10,Selwyn,9356,72161,0.9,-0.1,7.4,2022-08-14,50.0
6682,2022,10,Selwyn,9356,72161,0.4,-0.4,11.4,2022-08-15,50.0
6683,2022,10,Selwyn,9356,72161,4.7,-0.5,5.2,2022-08-16,50.0
6684,2022,10,Selwyn,9356,72161,6.3,-1.0,0.0,2022-08-17,50.0
6685,2022,11,Selwyn,9146,72161,7.7,1.8,0.0,2022-08-18,20.0
6686,2022,11,Selwyn,9146,72161,3.0,1.3,21.2,2022-08-19,20.0
6687,2022,11,Selwyn,9146,72161,2.9,-0.9,11.2,2022-08-20,20.0
6688,2022,11,Selwyn,9146,72161,4.7,-1.4,8.6,2022-08-21,20.0
6689,2022,11,Selwyn,9146,72161,4.5,-1.6,0.0,2022-08-22,20.0
6690,2022,11,Selwyn,9146,72161,-0.1,-1.2,7.0,2022-08-23,20.0
6691,2022,11,Selwyn,9146,72161,1.0,-4.0,5.4,2022-08-24,20.0
6692,2022,12,Selwyn,9077,72161,5.6,-1.8,3.2,2022-08-25,0.0
6693,2022,12,Selwyn,9077,72161,9.1,-0.9,0.6,2022-08-26,0.0
6694,2022,12,Selwyn,9077,72161,11.4,1.6,0.0,2022-08-27,0.0
6695,2022,12,Selwyn,9077,72161,9.8,2.6,0.2,2022-08-28,0.0
6696,2022,12,Selwyn,9077,72161,7.7,5.2,0.0,2022-08-29,0.0
6697,2022,12,Selwyn,9077,72161,3.6,1.2,8.4,2022-08-30,0.0
6698,2022,12,Selwyn,9077,72161,9.2,1.6,3.6,2022-08-31,0.0
6699,2022,13,Selwyn,6969,72161,7.9,3.4,0.0,2022-09-01,0.0
6700,2022,13,Selwyn,6969,72161,7.5,1.0,0.0,2022-09-02,0.0
6701,2022,13,Selwyn,6969,72161,6.1,-4.2,0.0,2022-09-03,0.0
6702,2022,13,Selwyn,6969,72161,9.5,-1.9,0.0,2022-09-04,0.0
6703,2022,13,Selwyn,6969,72161,7.0,0.7,0.0,2022-09-05,0.0
6704,2022,13,Selwyn,6969,72161,8.3,-2.8,0.0,2022-09-06,0.0
6705,2022,13,Selwyn,6969,72161,10.0,0.9,0.0,2022-09-07,0.0
6706,2022,14,Selwyn,5298,72161,8.6,3.8,0.6,2022-09-08,0.0
6707,2022,14,Selwyn,5298,72161,5.7,4.0,16.6,2022-09-09,0.0
6708,2022,14,Selwyn,5298,72161,6.5,2.9,12.4,2022-09-10,0.0
6709,2022,14,Selwyn,5298,72161,4.0,-1.9,5.2,2022-09-11,0.0
6710,2022,14,Selwyn,5298,72161,2.9,-1.3,1.4,2022-09-12,0.0
6711,2022,14,Selwyn,5298,72161,6.9,-1.7,2.6,2022-09-13,0.0
6712,2022,14,Selwyn,5298,72161,9.1,-1.0,0.0,2022-09-14,0.0
6713,2022,15,Selwyn,4557,72161,6.4,1.4,1.6,2022-09-15,0.0
6714,2022,15,Selwyn,4557,72161,6.4,0.8,10.4,2022-09-16,0.0
6715,2022,15,Selwyn,4557,72161,2.9,-0.1,19.8,2022-09-17,0.0
6716,2022,15,Selwyn,4557,72161,2.7,-0.1,18.2,2022-09-18,0.0
6717,2022,15,Selwyn,4557,72161,6.3,-0.4,28.6,2022-09-19,0.0
6718,2022,15,Selwyn,4557,72161,12.4,-0.3,0.2,2022-09-20,0.0
6719,2022,15,Selwyn,4557,72161,10.7,5.7,0.0,2022-09-21,0.0
6720,2023,1,Selwyn,1591,72161,2.4,1.5,30.0,2023-06-09,0.0
6721,2023,1,Selwyn,1591,72161,4.9,-0.6,5.2,2023-06-10,0.0
6722,2023,1,Selwyn,1591,72161,8.8,-1.1,0.0,2023-06-11,0.0
6723,2023,1,Selwyn,1591,72161,4.4,2.2,0.0,2023-06-12,0.0
6724,2023,1,Selwyn,1591,72161,5.5,1.8,0.2,2023-06-13,0.0
6725,2023,1,Selwyn,1591,72161,0.8,-0.3,19.6,2023-06-14,0.0
6726,2023,1,Selwyn,1591,72161,2.7,-0.8,5.0,2023-06-15,0.0
6727,2023,2,Selwyn,1932,72161,5.1,0.8,5.6,2023-06-16,10.0
6728,2023,2,Selwyn,1932,72161,5.1,1.3,0.0,2023-06-17,10.0
6729,2023,2,Selwyn,1932,72161,-0.4,-0.8,2.2,2023-06-18,10.0
6730,2023,2,Selwyn,1932,72161,-0.4,-1.5,7.0,2023-06-19,10.0
6731,2023,2,Selwyn,1932,72161,2.2,-5.1,17.8,2023-06-20,10.0
6732,2023,2,Selwyn,1932,72161,8.5,-3.0,0.0,2023-06-21,10.0
6733,2023,2,Selwyn,1932,72161,4.4,0.8,0.0,2023-06-22,10.0
6734,2023,3,Selwyn,4120,72161,1.3,-0.5,16.4,2023-06-23,20.0
6735,2023,3,Selwyn,4120,72161,2.4,-0.6,13.2,2023-06-24,20.0
6736,2023,3,Selwyn,4120,72161,1.2,-1.2,1.2,2023-06-25,20.0
6737,2023,3,Selwyn,4120,72161,1.1,-1.1,11.6,2023-06-26,20.0
6738,2023,3,Selwyn,4120,72161,1.2,-0.4,10.0,2023-06-27,20.0
6739,2023,3,Selwyn,4120,72161,0.8,0.0,0.6,2023-06-28,20.0
6740,2023,3,Selwyn,4120,72161,-0.2,-2.9,7.0,2023-06-29,20.0
6741,2023,4,Selwyn,8400,72161,1.4,-2.7,5.0,2023-06-30,30.0
6742,2023,4,Selwyn,8400,72161,6.1,-0.2,3.6,2023-07-01,30.0
6743,2023,4,Selwyn,8400,72161,9.0,-0.8,1.8,2023-07-02,30.0
6744,2023,4,Selwyn,8400,72161,8.7,4.2,0.0,2023-07-03,30.0
6745,2023,4,Selwyn,8400,72161,5.5,3.2,1.6,2023-07-04,30.0
6746,2023,4,Selwyn,8400,72161,4.8,3.2,14.4,2023-07-05,30.0
6747,2023,4,Selwyn,8400,72161,2.2,-1.2,2.6,2023-07-06,30.0
6748,2023,5,Selwyn,9149,72161,1.1,-0.5,6.6,2023-07-07,40.0
6749,2023,5,Selwyn,9149,72161,0.7,-0.7,6.6,2023-07-08,40.0
6750,2023,5,Selwyn,9149,72161,2.5,-1.5,28.6,2023-07-09,40.0
6751,2023,5,Selwyn,9149,72161,2.0,0.6,8.6,2023-07-10,40.0
6752,2023,5,Selwyn,9149,72161,5.1,0.1,1.6,2023-07-11,40.0
6753,2023,5,Selwyn,9149,72161,7.4,0.8,0.4,2023-07-12,40.0
6754,2023,5,Selwyn,9149,72161,7.2,0.9,0.0,2023-07-13,40.0
6755,2023,6,Selwyn,8950,72161,5.7,0.2,0.0,2023-07-14,50.0
6756,2023,6,Selwyn,8950,72161,6.7,2.7,0.0,2023-07-15,50.0
6757,2023,6,Selwyn,8950,72161,8.7,2.4,0.0,2023-07-16,50.0
6758,2023,6,Selwyn,8950,72161,9.0,3.4,0.0,2023-07-17,50.0
6759,2023,6,Selwyn,8950,72161,3.7,2.1,0.0,2023-07-18,50.0
6760,2023,6,Selwyn,8950,72161,6.5,-3.9,1.0,2023-07-19,50.0
6761,2023,6,Selwyn,8950,72161,6.2,-2.2,0.0,2023-07-20,50.0
6762,2023,7,Selwyn,8106,72161,3.1,-0.8,5.2,2023-07-21,60.0
6763,2023,7,Selwyn,8106,72161,4.2,-2.9,0.0,2023-07-22,60.0
6764,2023,7,Selwyn,8106,72161,6.9,-2.1,0.0,2023-07-23,60.0
6765,2023,7,Selwyn,8106,72161,8.6,-0.4,0.0,2023-07-24,60.0
6766,2023,7,Selwyn,8106,72161,10.9,2.2,0.0,2023-07-25,60.0
6767,2023,7,Selwyn,8106,72161,8.8,3.0,0.0,2023-07-26,60.0
6768,2023,7,Selwyn,8106,72161,7.9,3.4,0.0,2023-07-27,60.0
6769,2023,8,Selwyn,7770,72161,5.0,2.6,4.4,2023-07-28,40.0
6770,2023,8,Selwyn,7770,72161,7.3,3.4,18.0,2023-07-29,40.0
6771,2023,8,Selwyn,7770,72161,7.0,3.2,1.0,2023-07-30,40.0
6772,2023,8,Selwyn,7770,72161,6.0,1.8,0.0,2023-07-31,40.0
6773,2023,8,Selwyn,7770,72161,7.6,0.9,0.0,2023-08-01,40.0
6774,2023,8,Selwyn,7770,72161,10.5,1.1,0.0,2023-08-02,40.0
6775,2023,8,Selwyn,7770,72161,10.7,4.4,0.0,2023-08-03,40.0
6776,2023,9,Selwyn,7424,72161,11.1,5.6,0.0,2023-08-04,20.0
6777,2023,9,Selwyn,7424,72161,9.2,4.3,16.2,2023-08-05,20.0
6778,2023,9,Selwyn,7424,72161,8.5,0.3,0.0,2023-08-06,20.0
6779,2023,9,Selwyn,7424,72161,8.5,0.9,0.0,2023-08-07,20.0
6780,2023,9,Selwyn,7424,72161,8.9,1.6,0.0,2023-08-08,20.0
6781,2023,9,Selwyn,7424,72161,7.4,1.4,0.0,2023-08-09,20.0
6782,2023,9,Selwyn,7424,72161,2.6,0.2,2.8,2023-08-10,20.0
6783,2023,10,Selwyn,7666,72161,6.9,-1.1,6.0,2023-08-11,10.0
6784,2023,10,Selwyn,7666,72161,2.8,-0.9,0.0,2023-08-12,10.0
6785,2023,10,Selwyn,7666,72161,6.2,0.2,3.2,2023-08-13,10.0
6786,2023,10,Selwyn,7666,72161,6.2,0.0,3.8,2023-08-14,10.0
6787,2023,10,Selwyn,7666,72161,7.2,-1.2,0.2,2023-08-15,10.0
6788,2023,10,Selwyn,7666,72161,6.3,-1.0,0.0,2023-08-16,10.0
6789,2023,10,Selwyn,7666,72161,8.5,-0.7,0.0,2023-08-17,10.0
6790,2023,11,Selwyn,7581,72161,0.3,-0.2,6.4,2023-08-18,0.0
6791,2023,11,Selwyn,7581,72161,3.3,-2.6,8.2,2023-08-19,0.0
6792,2023,11,Selwyn,7581,72161,8.7,-1.4,1.0,2023-08-20,0.0
6793,2023,11,Selwyn,7581,72161,11.0,1.1,0.0,2023-08-21,0.0
6794,2023,11,Selwyn,7581,72161,8.0,4.5,1.6,2023-08-22,0.0
6795,2023,11,Selwyn,7581,72161,6.1,0.5,10.4,2023-08-23,0.0
6796,2023,11,Selwyn,7581,72161,9.8,1.2,0.0,2023-08-24,0.0
6797,2023,12,Selwyn,6278,72161,11.0,2.3,0.0,2023-08-25,0.0
6798,2023,12,Selwyn,6278,72161,11.1,3.6,0.0,2023-08-26,0.0
6799,2023,12,Selwyn,6278,72161,10.6,4.0,0.0,2023-08-27,0.0
6800,2023,12,Selwyn,6278,72161,2.9090958655156745,2.7,9.2,2023-08-28,0.0
6801,2023,12,Selwyn,6278,72161,11.5,-2.1545074897866545,4.99750022808138,2023-08-29,0.0
6802,2023,12,Selwyn,6278,72161,5.7,3.8,1.2,2023-08-30,0.0
6803,2023,12,Selwyn,6278,72161,6.8,1.1,8.0,2023-08-31,0.0
6804,2023,13,Selwyn,4244,72161,8.0,-0.6,0.0,2023-09-01,0.0
6805,2023,13,Selwyn,4244,72161,8.9,-1.2,0.0,2023-09-02,0.0
6806,2023,13,Selwyn,4244,72161,12.8,3.9,0.0,2023-09-03,0.0
6807,2023,13,Selwyn,4244,72161,14.2,5.3,0.0,2023-09-04,0.0
6808,2023,13,Selwyn,4244,72161,5.4,1.4,1.8,2023-09-05,0.0
6809,2023,13,Selwyn,4244,72161,9.7,-1.6,1.0,2023-09-06,0.0
6810,2023,13,Selwyn,4244,72161,14.3,2.9,0.0,2023-09-07,0.0
6811,2023,14,Selwyn,2733,72161,0.0,-1.4,12.4,2023-09-08,0.0
6812,2023,14,Selwyn,2733,72161,-0.2,-3.5,6.8,2023-09-09,0.0
6813,2023,14,Selwyn,2733,72161,4.9,-2.3,1.2,2023-09-10,0.0
6814,2023,14,Selwyn,2733,72161,8.7,-0.3,0.0,2023-09-11,0.0
6815,2023,14,Selwyn,2733,72161,11.1,3.8,0.0,2023-09-12,0.0
6816,2023,14,Selwyn,2733,72161,16.2,3.3,0.0,2023-09-13,0.0
6817,2023,14,Selwyn,2733,72161,18.8,7.9,0.0,2023-09-14,0.0
6818,2023,15,Selwyn,1865,72161,16.9,10.4,0.0,2023-09-15,0.0
6819,2023,15,Selwyn,1865,72161,15.4,8.6,0.0,2023-09-16,0.0
6820,2023,15,Selwyn,1865,72161,15.4,7.5,0.0,2023-09-17,0.0
6821,2023,15,Selwyn,1865,72161,19.4,10.0,0.0,2023-09-18,0.0
6822,2023,15,Selwyn,1865,72161,20.0,12.5,0.0,2023-09-19,0.0
6823,2023,15,Selwyn,1865,72161,12.5,8.6,0.0,2023-09-20,0.0
6824,2023,15,Selwyn,1865,72161,7.9,0.0,4.0,2023-09-21,0.0
6825,2024,1,Selwyn,990,72161,5.1,1.6,0.0,2024-06-09,0.0
6826,2024,1,Selwyn,990,72161,4.8,0.5,1.6,2024-06-10,0.0
6827,2024,1,Selwyn,990,72161,3.7,-0.1,0.0,2024-06-11,0.0
6828,2024,1,Selwyn,990,72161,2.5,0.6,65.2,2024-06-12,0.0
6829,2024,1,Selwyn,990,72161,5.4,-3.9,3.8,2024-06-13,0.0
6830,2024,1,Selwyn,990,72161,3.9,-1.3,0.0,2024-06-14,0.0
6831,2024,1,Selwyn,990,72161,4.6,-0.1,0.0,2024-06-15,0.0
6832,2024,2,Selwyn,1264,72161,3.0,-2.1,0.0,2024-06-16,0.0
6833,2024,2,Selwyn,1264,72161,7.7,-2.3,0.0,2024-06-17,0.0
6834,2024,2,Selwyn,1264,72161,3.9,-0.9,0.0,2024-06-18,0.0
6835,2024,2,Selwyn,1264,72161,5.7,-3.2,0.0,2024-06-19,0.0
6836,2024,2,Selwyn,1264,72161,5.3,-3.1,0.0,2024-06-20,0.0
6837,2024,2,Selwyn,1264,72161,5.9,-1.3,0.6,2024-06-21,0.0
6838,2024,2,Selwyn,1264,72161,4.4,-1.1,2.4,2024-06-22,0.0
6839,2024,3,Selwyn,1686,72161,5.3,-0.6,0.0,2024-06-23,0.0
6840,2024,3,Selwyn,1686,72161,5.1,0.3,0.0,2024-06-24,0.0
6841,2024,3,Selwyn,1686,72161,5.4,-0.3,0.0,2024-06-25,0.0
6842,2024,3,Selwyn,1686,72161,5.6,1.7,0.0,2024-06-26,0.0
6843,2024,3,Selwyn,1686,72161,2.2,0.4,1.4,2024-06-27,0.0
6844,2024,3,Selwyn,1686,72161,6.1,0.6,2.4,2024-06-28,0.0
6845,2024,3,Selwyn,1686,72161,4.3,0.7,0.0,2024-06-29,0.0
6846,2024,4,Selwyn,3662,72161,3.5,0.1,19.6,2024-06-30,0.0
6847,2024,4,Selwyn,3662,72161,2.5,-3.3,0.0,2024-07-01,0.0
6848,2024,4,Selwyn,3662,72161,3.2,-2.6,0.0,2024-07-02,0.0
6849,2024,4,Selwyn,3662,72161,2.3,-2.3,0.0,2024-07-03,0.0
6850,2024,4,Selwyn,3662,72161,4.4,-1.5,0.0,2024-07-04,0.0
6851,2024,4,Selwyn,3662,72161,7.4,-0.2,0.0,2024-07-05,0.0
6852,2024,4,Selwyn,3662,72161,9.8,-0.8,0.0,2024-07-06,0.0
6853,2024,5,Selwyn,8563,72161,8.3,-1.8,0.0,2024-07-07,0.0
6854,2024,5,Selwyn,8563,72161,7.9,2.9,0.0,2024-07-08,0.0
6855,2024,5,Selwyn,8563,72161,4.5,3.3,6.8,2024-07-09,0.0
6856,2024,5,Selwyn,8563,72161,6.3,2.4,17.4,2024-07-10,0.0
6857,2024,5,Selwyn,8563,72161,7.8,-0.7,2.6,2024-07-11,0.0
6858,2024,5,Selwyn,8563,72161,5.6,0.9,0.0,2024-07-12,0.0
6859,2024,5,Selwyn,8563,72161,5.6,0.3,0.0,2024-07-13,0.0
6860,2024,6,Selwyn,8932,72161,1.5,-1.6,0.0,2024-07-14,0.0
6861,2024,6,Selwyn,8932,72161,-0.5,-3.8,4.6,2024-07-15,0.0
6862,2024,6,Selwyn,8932,72161,1.6,-3.1,3.4,2024-07-16,0.0
6863,2024,6,Selwyn,8932,72161,3.1,-0.6,0.4,2024-07-17,0.0
6864,2024,6,Selwyn,8932,72161,0.1,-0.8,0.0,2024-07-18,0.0
6865,2024,6,Selwyn,8932,72161,0.7,-3.4,0.0,2024-07-19,0.0
6866,2024,6,Selwyn,8932,72161,0.6,-2.8,11.6,2024-07-20,0.0
6867,2024,7,Selwyn,8530,72161,1.8,-2.0,38.2,2024-07-21,5.0
6868,2024,7,Selwyn,8530,72161,3.0,-1.3,7.0,2024-07-22,5.0
6869,2024,7,Selwyn,8530,72161,3.6,1.2,2.6,2024-07-23,5.0
6870,2024,7,Selwyn,8530,72161,3.6,0.1,0.0,2024-07-24,5.0
6871,2024,7,Selwyn,8530,72161,4.1,1.0,0.0,2024-07-25,5.0
6872,2024,7,Selwyn,8530,72161,5.9,0.1,23.4,2024-07-26,5.0
6873,2024,7,Selwyn,8530,72161,4.7,-0.4,0.0,2024-07-27,5.0
6874,2024,8,Selwyn,8160,72161,-1.7,-3.5,12.0,2024-07-28,10.0
6875,2024,8,Selwyn,8160,72161,0.5,-5.8,3.6,2024-07-29,10.0
6876,2024,8,Selwyn,8160,72161,5.3,-3.9,0.0,2024-07-30,10.0
6877,2024,8,Selwyn,8160,72161,6.4,-1.9,0.0,2024-07-31,10.0
6878,2024,8,Selwyn,8160,72161,7.2,-3.5,0.0,2024-08-01,10.0
6879,2024,8,Selwyn,8160,72161,5.0,-2.2,0.0,2024-08-02,10.0
6880,2024,8,Selwyn,8160,72161,5.9,-0.7,0.0,2024-08-03,10.0
6881,2024,9,Selwyn,8533,72161,4.9,-0.1,0.0,2024-08-04,25.0
6882,2024,9,Selwyn,8533,72161,3.2,0.3,0.0,2024-08-05,25.0
6883,2024,9,Selwyn,8533,72161,3.8,-1.1,0.4,2024-08-06,25.0
6884,2024,9,Selwyn,8533,72161,5.0,0.0,0.0,2024-08-07,25.0
6885,2024,9,Selwyn,8533,72161,6.1,1.0,0.0,2024-08-08,25.0
6886,2024,9,Selwyn,8533,72161,6.8,1.9,0.0,2024-08-09,25.0
6887,2024,9,Selwyn,8533,72161,8.4,1.8,0.0,2024-08-10,25.0
6888,2024,10,Selwyn,7668,72161,10.9,2.5,0.0,2024-08-11,20.0
6889,2024,10,Selwyn,7668,72161,11.5,4.1,0.0,2024-08-12,20.0
6890,2024,10,Selwyn,7668,72161,10.2,4.9,0.0,2024-08-13,20.0
6891,2024,10,Selwyn,7668,72161,9.7,5.7,3.0,2024-08-14,20.0
6892,2024,10,Selwyn,7668,72161,13.9,6.1,0.0,2024-08-15,20.0
6893,2024,10,Selwyn,7668,72161,9.0,5.7,2.4,2024-08-16,20.0
6894,2024,10,Selwyn,7668,72161,4.2,0.1,17.0,2024-08-17,20.0
6895,2024,11,Selwyn,6859,72161,9.9,0.4,6.0,2024-08-18,15.0
6896,2024,11,Selwyn,6859,72161,8.7,2.3,0.0,2024-08-19,15.0
6897,2024,11,Selwyn,6859,72161,9.9,3.9,0.0,2024-08-20,15.0
6898,2024,11,Selwyn,6859,72161,5.3,4.4,0.2,2024-08-21,15.0
6899,2024,11,Selwyn,6859,72161,5.1,2.2,5.8,2024-08-22,15.0
6900,2024,11,Selwyn,6859,72161,9.6,1.5,5.2,2024-08-23,15.0
6901,2024,11,Selwyn,6859,72161,11.7,3.7,5.2,2024-08-24,15.0
6902,2024,12,Selwyn,5969,72161,12.0,5.5,1.8,2024-08-25,10.0
